year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2022,Foodservice,Colleges & Universities,Frozen,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Catering Overproduction,50951.91769,413737802.8,1791.722173,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Overproduction,52572.96358,426900957.4,1848.726188,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Plate Waste,118557.5783,962706688.8,4169.072558,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Other,Other,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Colleges & Universities,Produce,Date Label Concerns,Date Label Concerns,1090.621328,3865723.615,238.1576936,0
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Cooking Issues,52.72396494,186880.8826,11.51327006,52.72396494
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Equipment Issues,20.38892887,72268.86343,4.452306358,20.38892887
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Handling Errors,74.8267503,265224.536,16.33982924,74.8267503
2022,Foodservice,Colleges & Universities,Produce,Other,Other,254.9414245,903643.6933,55.67125828,254.9414245
2022,Foodservice,Colleges & Universities,Produce,Spoiled,Spoiled,527.5239737,1869816.618,115.1947882,527.5239737
2022,Foodservice,Colleges & Universities,Produce,Trimmings & Byproducts,Trimmings & Byproducts,4875.402302,17280936.4,4875.402302,4875.402302
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,412.281032,1784455.834,0,0
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,54.0603375,233986.7158,0,54.0603375
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,10.16638121,44002.65076,0,10.16638121
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,60.5463338,262059.7364,0,60.5463338
2022,Foodservice,Corrections,Breads & Bakery,Other,Other,8.683763883,37585.51066,0,8.683763883
2022,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,179.6021209,777363.079,0,179.6021209
2022,Foodservice,Corrections,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,136.1408131,589251.6254,136.1408131,136.1408131
2022,Foodservice,Corrections,Dairy & Eggs,Date Label Concerns,Date Label Concerns,607.4130625,2340788.765,5.454334739,0
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,11.18922242,43119.9257,0.100474896,11.18922242
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,16.22866468,62540.43304,0.145727142,16.22866468
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,69.55665076,268050.5848,0.624591863,69.55665076
2022,Foodservice,Corrections,Dairy & Eggs,Other,Other,27.73024825,106864.1054,0.249006921,27.73024825
2022,Foodservice,Corrections,Dairy & Eggs,Spoiled,Spoiled,432.6471734,1667293.157,3.885004543,432.6471734
2022,Foodservice,Corrections,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,122.3879788,471646.7645,122.3879788,122.3879788
2022,Foodservice,Corrections,Dry Goods,Date Label Concerns,Date Label Concerns,1588.385569,5401928.432,0,0
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Cooking Issues,49.01905293,166708.5252,0,49.01905293
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Equipment Issues,40.95499526,139283.5327,0,40.95499526
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Handling Errors,145.0189599,493193.8805,0,145.0189599
2022,Foodservice,Corrections,Dry Goods,Other,Other,171.0996857,581891.6232,0,171.0996857
2022,Foodservice,Corrections,Dry Goods,Spoiled,Spoiled,509.5246325,1732838.457,0,509.5246325
2022,Foodservice,Corrections,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,326.4577423,1110247.659,326.4577423,326.4577423
2022,Foodservice,Corrections,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,707.6027928,5804072.904,97.88207133,0
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,40.34999821,330968.6362,5.581579727,40.34999821
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,40.38906434,331289.0739,5.58698371,40.38906434
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,96.85996701,794488.5403,13.39855396,96.85996701
2022,Foodservice,Corrections,Fresh Meat & Seafood,Other,Other,63.52109763,521028.3019,8.786817509,63.52109763
2022,Foodservice,Corrections,Fresh Meat & Seafood,Spoiled,Spoiled,412.1766619,3380856.349,57.01603475,412.1766619
2022,Foodservice,Corrections,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,840.1816861,6891543.968,840.1816861,840.1816861
2022,Foodservice,Corrections,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Frozen,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Frozen,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Overproduction,13645.35357,100151254.8,479.8383194,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Plate Waste,73096.20162,536495904.7,2570.425042,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Produce,Date Label Concerns,Date Label Concerns,283.0716137,1003351.57,61.81401454,0
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Cooking Issues,13.68454609,48505.07837,2.988278196,13.68454609
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Equipment Issues,5.291962341,18757.43969,1.155599577,5.291962341
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Handling Errors,19.42134122,68839.23452,4.241015383,19.42134122
2022,Foodservice,Corrections,Produce,Other,Other,66.17024494,234541.4232,14.44951837,66.17024494
2022,Foodservice,Corrections,Produce,Spoiled,Spoiled,136.9192575,485312.3569,29.89889684,136.9192575
2022,Foodservice,Corrections,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1265.414458,4485280.479,1265.414458,1265.414458
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,15064.01367,75795165.76,0,0
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,729.6173209,3671097.69,0,729.6173209
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,17.66888013,88901.65184,0,17.66888013
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,1739.271876,8751213.523,0,1739.271876
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Other,Other,12.09660237,60864.52136,0,12.09660237
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Spoiled,Spoiled,212.2091584,1067738.565,0,212.2091584
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,3012.100085,15155497.75,3012.100085,3012.100085
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,30722.88224,109161486.9,275.8796184,0
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,1344.16803,4775964.038,12.07010983,1344.16803
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,249.1879213,885389.7164,2.237611305,249.1879213
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,2035.48904,7232297.036,18.27790555,2035.48904
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Other,Other,0,0,0,0
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,269.0229215,955865.4648,2.415721947,269.0229215
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,445.7752791,1583884.347,445.7752791,445.7752791
2022,Foodservice,Full Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,40081.11954,127735817,0,0
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,2205.048821,7027341.447,0,2205.048821
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,196.110214,624989.9875,0,196.110214
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,32791.23334,104503442.7,0,32791.23334
2022,Foodservice,Full Service Restaurants,Dry Goods,Other,Other,258.5284275,823912.6122,0,258.5284275
2022,Foodservice,Full Service Restaurants,Dry Goods,Spoiled,Spoiled,375.112382,1195457.79,0,375.112382
2022,Foodservice,Full Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1731.162914,5517099.115,1731.162914,1731.162914
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,38767.98181,326727122.8,5362.740792,0
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,2834.045369,23884645.17,392.0310007,2834.045369
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,424.356551,3576373.814,58.70086809,424.356551
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,6175.839706,52048475.15,854.298469,6175.839706
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Other,Other,597.8956492,5038919.131,82.70637875,597.8956492
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,221.2059395,1864269.863,30.59922285,221.2059395
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,12033.34073,101414069.3,12033.34073,12033.34073
2022,Foodservice,Full Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Other,Other,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Catering Overproduction,232176.3722,2658258139,8164.472956,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Overproduction,445947.0252,5105544420,15681.70952,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Plate Waste,5133935.956,58595589106,180534.6551,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Full Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Full Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,19387.4222,64799418.49,4233.608528,0
2022,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,2428.910704,8118253.141,530.3983666,2428.910704
2022,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,100.7149187,336623.8222,21.99299804,100.7149187
2022,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,1246.706702,4166921.65,272.2418726,1246.706702
2022,Foodservice,Full Service Restaurants,Produce,Other,Other,88.39325211,295440.5839,19.30233024,88.39325211
2022,Foodservice,Full Service Restaurants,Produce,Spoiled,Spoiled,961.0646697,3212207.95,209.8665588,961.0646697
2022,Foodservice,Full Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,23980.37122,80150630.36,23980.37122,23980.37122
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Healthcare,Breads & Bakery,Date Label Concerns,Date Label Concerns,523.5776804,2266175.676,0,0
2022,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,17.58036819,76092.24811,0,17.58036819
2022,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,12.79987157,55401.05834,0,12.79987157
2022,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,115.098194,498173.8859,0,115.098194
2022,Foodservice,Healthcare,Breads & Bakery,Other,Other,19.26506193,83384.02565,0,19.26506193
2022,Foodservice,Healthcare,Breads & Bakery,Spoiled,Spoiled,1181.707644,5114727.419,0,1181.707644
2022,Foodservice,Healthcare,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,504.5695133,2183903.556,504.5695133,504.5695133
2022,Foodservice,Healthcare,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1327.453593,5115610.198,11.92002065,0
2022,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,11.34616492,43724.73529,0.101884179,11.34616492
2022,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,59.24500711,228312.5859,0.531997285,59.24500711
2022,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,111.158248,428370.7316,0.998158141,111.158248
2022,Foodservice,Healthcare,Dairy & Eggs,Other,Other,5.164875252,19903.88865,0.046378585,5.164875252
2022,Foodservice,Healthcare,Dairy & Eggs,Spoiled,Spoiled,1951.824013,7521747.561,17.52662591,1951.824013
2022,Foodservice,Healthcare,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,81.73561152,314984.6668,81.73561152,81.73561152
2022,Foodservice,Healthcare,Dry Goods,Date Label Concerns,Date Label Concerns,3567.003668,12130995.72,0,0
2022,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Cooking Issues,272.1106957,925419.2006,0,272.1106957
2022,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Equipment Issues,110.5727955,376046.1815,0,110.5727955
2022,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Handling Errors,1031.770735,3508941.264,0,1031.770735
